measure,hu33_samples,notes_ticks
53.120000,3034521,201101
53.225000,3034962,201504
53.230000,3035403,201523
53.235000,3035844,201542
53.240000,3036285,201562
53.245000,3036726,201581
53.250000,3037167,201600
53.255000,3037608,201619
53.275000,3038049,201696
53.295000,3038490,201773
53.300000,3038931,201792
53.305000,3039372,201811
53.310000,3039813,201830
53.315000,3040254,201850
53.320000,3040695,201869
53.325000,3041136,201888
53.330000,3041577,201907
53.335000,3042018,201926
53.340000,3042459,201946
53.370000,3042900,202061
53.375000,3043341,202080
53.380000,3043782,202099
53.385000,3044223,202118
53.390000,3044664,202138
53.395000,3045105,202157
53.400000,3045546,202176
53.405000,3045987,202195
53.410000,3046428,202214
53.415000,3046869,202234
53.420000,3047310,202253
53.425000,3047751,202272
53.470000,3048192,202445
53.475000,3048633,202464
53.480000,3049074,202483
53.485000,3049515,202502
53.490000,3049956,202522
53.495000,3050397,202541
53.500000,3050838,202560
53.505000,3051279,202579
53.510000,3051720,202598
53.515000,3052161,202618
53.520000,3052602,202637
53.525000,3053043,202656
53.530000,3053484,202675
53.535000,3053925,202694
53.540000,3054366,202714
53.545000,3054807,202733
53.550000,3055248,202752
53.555000,3055689,202771
53.560000,3056130,202790
53.565000,3056571,202810
53.570000,3057012,202829
53.575000,3057453,202848
53.580000,3057894,202867
53.585000,3058335,202886
53.590000,3058776,202906
53.595000,3059217,202925
53.600000,3059658,202944
53.605000,3060099,202963
53.610000,3060540,202982
53.615000,3060981,203002
53.620000,3061422,203021
53.720000,3061863,203405
53.725000,3062304,203424
53.730000,3062745,203443
53.735000,3063186,203462
53.740000,3063627,203482
53.745000,3064068,203501
53.750000,3064509,203520
53.755000,3064950,203539
53.760000,3065391,203558
53.765000,3065832,203578
53.770000,3066273,203597
53.775000,3066714,203616
53.780000,3067155,203635
53.785000,3067596,203654
53.790000,3068037,203674
53.795000,3068478,203693
53.800000,3068919,203712
53.835000,3069360,203846
53.840000,3069801,203866
53.845000,3070242,203885
53.850000,3070683,203904
53.855000,3071124,203923
53.860000,3071565,203942
53.865000,3072006,203962
53.870000,3072447,203981
53.875000,3072888,204000
53.880000,3073329,204019
53.885000,3073770,204038
53.890000,3074211,204058
53.895000,3074652,204077
53.900000,3075093,204096
53.905000,3075534,204115
53.910000,3075975,204134
53.915000,3076416,204154
53.920000,3076857,204173
53.925000,3077298,204192
53.930000,3077739,204211
53.935000,3078180,204230
53.990000,3078621,204442
53.995000,3079062,204461
54.000000,3079503,204480
54.005000,3079944,204499
54.010000,3080385,204518
54.015000,3080826,204538
54.020000,3081267,204557
54.025000,3081708,204576
54.030000,3082149,204595
54.035000,3082590,204614
54.040000,3083031,204634
54.045000,3083472,204653
54.050000,3083913,204672
54.055000,3084354,204691
54.060000,3084795,204710
54.065000,3085236,204730
54.070000,3085677,204749
54.075000,3086118,204768
54.080000,3086559,204787
54.085000,3087000,204806
54.090000,3087441,204826
54.095000,3087882,204845
54.100000,3088323,204864
54.105000,3088764,204883
54.200000,3089205,205248
54.205000,3089646,205267
54.210000,3090087,205286
54.215000,3090528,205306
54.220000,3090969,205325
54.225000,3091410,205344
54.230000,3091851,205363
54.235000,3092292,205382
54.240000,3092733,205402
54.245000,3093174,205421
54.250000,3093615,205440
54.255000,3094056,205459
54.260000,3094497,205478
54.265000,3094938,205498
54.270000,3095379,205517
54.275000,3095820,205536
54.280000,3096261,205555
54.285000,3096702,205574
54.290000,3097143,205594
54.295000,3097584,205613
54.300000,3098025,205632
54.305000,3098466,205651
54.310000,3098907,205670
54.315000,3099348,205690
54.320000,3099789,205709
54.350000,3100230,205824
54.355000,3100671,205843
54.360000,3101112,205862
54.365000,3101553,205882
54.370000,3101994,205901
54.375000,3102435,205920
54.380000,3102876,205939
54.410000,3103317,206054
54.415000,3103758,206074
54.420000,3104199,206093
54.425000,3104640,206112
54.430000,3105081,206131
54.435000,3105522,206150
54.440000,3105963,206170
54.445000,3106404,206189
54.450000,3106845,206208
54.455000,3107286,206227
54.460000,3107727,206246
54.465000,3108168,206266
54.470000,3108609,206285
54.475000,3109050,206304
54.480000,3109491,206323
54.485000,3109932,206342
54.490000,3110373,206362
54.495000,3110814,206381
54.500000,3111255,206400
54.505000,3111696,206419
54.510000,3112137,206438
54.515000,3112578,206458
54.520000,3113019,206477
54.525000,3113460,206496
54.530000,3113901,206515
54.535000,3114342,206534
54.540000,3114783,206554
54.545000,3115224,206573
54.550000,3115665,206592
54.555000,3116106,206611
54.560000,3116547,206630
54.565000,3116988,206650
54.570000,3117429,206669
54.575000,3117870,206688
54.580000,3118311,206707
54.585000,3118752,206726
54.590000,3119193,206746
54.595000,3119634,206765
54.600000,3120075,206784
54.605000,3120516,206803
54.610000,3120957,206822
54.615000,3121398,206842
54.620000,3121839,206861
54.625000,3122280,206880
54.630000,3122721,206899
54.635000,3123162,206918
54.640000,3123603,206938
54.645000,3124044,206957
54.650000,3124485,206976
54.655000,3124926,206995
54.660000,3125367,207014
54.665000,3125808,207034
54.725000,3126249,207264
54.730000,3126690,207283
54.735000,3127131,207302
54.740000,3127572,207322
54.745000,3128013,207341
54.750000,3128454,207360
54.755000,3128895,207379
54.760000,3129336,207398
54.765000,3129777,207418
54.770000,3130218,207437
54.775000,3130659,207456
54.780000,3131100,207475
54.785000,3131541,207494
54.790000,3131982,207514
54.795000,3132423,207533
54.800000,3132864,207552
54.805000,3133305,207571
54.810000,3133746,207590
54.815000,3134187,207610
54.820000,3134628,207629
54.825000,3135069,207648
54.830000,3135510,207667
54.835000,3135951,207686
54.840000,3136392,207706
54.845000,3136833,207725
54.850000,3137274,207744
54.855000,3137715,207763
54.860000,3138156,207782
54.865000,3138597,207802
54.870000,3139038,207821
54.875000,3139479,207840
54.880000,3139920,207859
54.885000,3140361,207878
54.890000,3140802,207898
54.895000,3141243,207917
54.900000,3141684,207936
54.905000,3142125,207955
54.910000,3142566,207974
54.915000,3143007,207994
54.920000,3143448,208013
54.925000,3143889,208032
54.930000,3144330,208051
54.935000,3144771,208070
54.940000,3145212,208090
54.945000,3145653,208109
54.950000,3146094,208128
54.955000,3146535,208147
54.960000,3146976,208166
54.965000,3147417,208186
54.970000,3147858,208205
54.975000,3148299,208224
54.980000,3148740,208234
54.985000,3149181,208243
54.990000,3149622,208262
54.995000,3150063,208282
55.000000,3150504,208301
55.000000,3150945,208320
55.000000,3151386,208339
55.000000,3151827,208358
55.000000,3152268,208378
55.000000,3152709,208397
55.000000,3153150,208416
55.000000,3153591,208435
55.000000,3154032,208454
55.000000,3154473,208474
55.000000,3154914,208493
55.000000,3155355,208512
55.000000,3155796,208531
55.000000,3156237,208550
55.000000,3156678,208570
55.000000,3157119,208589
55.000000,3157560,208608
55.000000,3158001,208627
55.000000,3158442,208646
55.000000,3158883,208666
55.000000,3159324,208685
55.000000,3159765,208704
55.000000,3160206,208723
55.000000,3160647,208742
55.000000,3161088,208762
55.000000,3161529,208781
55.000000,3161970,208800
55.000000,3162411,208819
55.000000,3162852,208838
55.000000,3163293,208858
55.000000,3163734,208877
55.000000,3164175,208896
55.000000,3164616,208915
55.000000,3165057,208934
55.000000,3165498,208954
55.000000,3165939,208973
55.000000,3166380,208992
55.000000,3166821,209011
55.000000,3167262,209011
55.000000,3167703,209012
55.000000,3168144,209012
55.000000,3168585,209012
55.000000,3169026,209013
55.000000,3169467,209013
55.000000,3169908,209013
55.000000,3170349,209013
55.000000,3170790,209014
55.000000,3171231,209014
55.000000,3171672,209014
55.000000,3172113,209014
55.000000,3172554,209015
55.000000,3172995,209015
55.000000,3173436,209015
55.000000,3173877,209015
55.000000,3174318,209016
55.000000,3174759,209016
55.000000,3175200,209016
55.000000,3175641,209016
55.000000,3176082,209017
55.000000,3176523,209017
55.000000,3176964,209017
55.000000,3177405,209018
55.000000,3177846,209018
55.000000,3178287,209018
55.000000,3178728,209018
55.000000,3179169,209019
55.000000,3179610,209019
55.000000,3180051,209019
55.000000,3180492,209019
55.000000,3180933,209020
55.000000,3181374,209020
55.000000,3181815,209020
55.000000,3182256,209020
55.000000,3182697,209021
55.000000,3183138,209021
55.000000,3183579,209021
55.000000,3184020,209021
55.000000,3184461,209022
55.000000,3184902,209022
55.000000,3185343,209022
55.000000,3185784,209023
55.000000,3186225,209023
55.000000,3186666,209023
55.000000,3187107,209023
55.000000,3187548,209024
55.000000,3187989,209024
55.000000,3188430,209024
55.000000,3188871,209024
55.000000,3189312,209025
55.000000,3189753,209025
55.000000,3190194,209025
55.000000,3190635,209025
55.000000,3191076,209026
55.000000,3191517,209026
55.000000,3191958,209026
55.000000,3192399,209026
55.000000,3192840,209027
55.000000,3193281,209027
55.000000,3193722,209027
55.000000,3194163,209028
55.000000,3194604,209028
55.000000,3195045,209028
55.000000,3195486,209028
55.000000,3195927,209029
55.000000,3196368,209029
55.000000,3196809,209029
55.000000,3197250,209029
55.000000,3197691,209030
55.000000,3198132,209030
55.000000,3198573,209030
55.000000,3199014,209030
55.000000,3199455,209050
55.000000,3199896,209069
55.000000,3200337,209088
55.000000,3200778,209107
55.000000,3201219,209126
55.000000,3201660,209146
55.000000,3202101,209165
55.000000,3202542,209184
55.000000,3202983,209203
55.000000,3203424,209222
55.000000,3203865,209242
55.000000,3204306,209261
55.000000,3204747,209280
55.000000,3205188,209299
55.000000,3205629,209318
55.000000,3206070,209338
55.000000,3206511,209357
55.000000,3206952,209376
55.000000,3207393,209395
55.000000,3207834,209414
55.000000,3208275,209434
55.000000,3208716,209453
55.000000,3209157,209472
55.000000,3209598,209491
55.000000,3210039,209510
55.000000,3210480,209530
55.000000,3210921,209549
55.000000,3211362,209568
55.000000,3211803,209587
55.000000,3212244,209606
55.000000,3212685,209626
55.000000,3213126,209645
55.000000,3213567,209664
55.000000,3214008,209683
55.000000,3214449,209702
55.000000,3214890,209722
55.000000,3215331,209741
55.000000,3215772,209760
55.000000,3216213,209779
55.000000,3216654,209798
55.000000,3217095,209818
55.000000,3217536,209837
55.000000,3217977,209856
55.000000,3218418,209875
55.000000,3218859,209894
55.000000,3219300,209914
55.000000,3219741,209933
55.000000,3220182,209952
55.000000,3220623,209971
55.000000,3221064,209990
55.000000,3221505,210010
55.000000,3221946,210029
55.000000,3222387,210048
55.000000,3222828,210067
55.000000,3223269,210086
55.000000,3223710,210106
55.000000,3224151,210125
55.000000,3224592,210144
55.000000,3225033,210163
55.000000,3225474,210182
55.000000,3225915,210202
55.000000,3226356,210202
55.000000,3226797,210202
55.000000,3227238,210202
55.000000,3227679,210202
55.000000,3228120,210202
55.000000,3228561,210202
55.000000,3229002,210202
55.000000,3229443,210202
55.000000,3229884,210202
55.000000,3230325,210203
55.000000,3230766,210203
55.000000,3231207,210203
55.000000,3231648,210203
55.000000,3232089,210203
55.000000,3232530,210203
55.000000,3232971,210203
55.000000,3233412,210203
55.000000,3233853,210203
55.000000,3234294,210203
55.000000,3234735,210204
55.000000,3235176,210204
55.000000,3235617,210204
55.000000,3236058,210204
55.000000,3236499,210204
55.000000,3236940,210204
55.000000,3237381,210204
55.000000,3237822,210204
55.000000,3238263,210204
55.000000,3238704,210204
55.000000,3239145,210204
55.000000,3239586,210205
55.000000,3240027,210205
55.000000,3240468,210205
55.000000,3240909,210205
55.000000,3241350,210205
55.000000,3241791,210205
55.000000,3242232,210205
55.000000,3242673,210205
55.000000,3243114,210205
55.000000,3243555,210205
55.000000,3243996,210205
55.000000,3244437,210206
55.000000,3244878,210206
55.000000,3245319,210206
55.000000,3245760,210206
55.000000,3246201,210206
55.000000,3246642,210206
55.000000,3247083,210206
55.000000,3247524,210206
55.000000,3247965,210206
55.000000,3248406,210206
55.000000,3248847,210207
55.000000,3249288,210207
55.000000,3249729,210207
55.000000,3250170,210207
55.000000,3250611,210207
55.000000,3251052,210207
55.000000,3251493,210207
55.000000,3251934,210207
55.000000,3252375,210207
55.000000,3252816,210207
55.000000,3253257,210207
55.000000,3253698,210208
55.000000,3254139,210208
55.000000,3254580,210208
55.000000,3255021,210208
55.000000,3255462,210208
55.000000,3255903,210208
55.000000,3256344,210208
55.000000,3256785,210208
55.000000,3257226,210208
55.000000,3257667,210208
55.000000,3258108,210209
55.000000,3258549,210209
55.000000,3258990,210209
55.000000,3259431,210209
55.000000,3259872,210209
55.000000,3260313,210209
55.000000,3260754,210209
55.000000,3261195,210209
55.000000,3261636,210209
55.000000,3262077,210209
55.000000,3262518,210209
55.000000,3262959,210210
55.000000,3263400,210210
55.000000,3263841,210210
55.000000,3264282,210210
55.000000,3264723,210210
55.000000,3265164,210210
55.000000,3265605,210210
55.000000,3266046,210210
55.000000,3266487,210210
55.000000,3266928,210210
55.000000,3267369,210211
55.000000,3267810,210211
55.000000,3268251,210211
55.000000,3268692,210211
55.000000,3269133,210211
55.000000,3269574,210211
55.000000,3270015,210211
55.000000,3270456,210211
55.000000,3270897,210211
55.000000,3271338,210211
55.000000,3271779,210211
55.000000,3272220,210212
55.000000,3272661,210212
55.000000,3273102,210212
55.000000,3273543,210212
55.000000,3273984,210212
55.000000,3274425,210212
55.000000,3274866,210212
55.000000,3275307,210212
55.000000,3275748,210212
55.000000,3276189,210212
55.000000,3276630,210213
55.000000,3277071,210213
55.000000,3277512,210213
55.000000,3277953,210213
55.000000,3278394,210213
55.000000,3278835,210213
55.000000,3279276,210213
55.000000,3279717,210213
55.000000,3280158,210213
55.000000,3280599,210213
55.000000,3281040,210213
55.000000,3281481,210214
55.000000,3281922,210214
55.000000,3282363,210214
55.000000,3282804,210214
55.000000,3283245,210214
55.000000,3283686,210214
55.000000,3284127,210214
55.000000,3284568,210214
55.000000,3285009,210214
55.000000,3285450,210214
55.000000,3285891,210215
55.000000,3286332,210215
55.000000,3286773,210215
55.000000,3287214,210215
55.000000,3287655,210215
55.000000,3288096,210215
55.000000,3288537,210215
55.000000,3288978,210215
55.000000,3289419,210215
55.000000,3289860,210215
55.000000,3290301,210215
55.000000,3290742,210216
55.000000,3291183,210216
55.000000,3291624,210216
55.000000,3292065,210216
55.000000,3292506,210216
55.000000,3292947,210216
55.000000,3293388,210216
55.000000,3293829,210216
55.000000,3294270,210216
55.000000,3294711,210216
55.000000,3295152,210217
55.000000,3295593,210217
55.000000,3296034,210217
55.000000,3296475,210217
55.000000,3296916,210217
55.000000,3297357,210217
55.000000,3297798,210217
55.000000,3298239,210217
55.000000,3298680,210217
55.000000,3299121,210217
55.000000,3299562,210217
55.000000,3300003,210218
55.000000,3300444,210218
55.000000,3300885,210218
55.000000,3301326,210218
55.000000,3301767,210218
55.000000,3302208,210218
55.000000,3302649,210218
55.000000,3303090,210218
55.000000,3303531,210218
55.000000,3303972,210218
55.000000,3304413,210219
55.000000,3304854,210219
55.000000,3305295,210219
55.000000,3305736,210219
55.000000,3306177,210219
55.000000,3306618,210219
55.000000,3307059,210219
55.000000,3307500,210219
55.000000,3307941,210219
55.000000,3308382,210219
55.000000,3308823,210219
55.000000,3309264,210220
55.000000,3309705,210220
55.000000,3310146,210220
55.000000,3310587,210220
55.000000,3311028,210220
55.000000,3311469,210220
55.000000,3311910,210220
55.000000,3312351,210220
55.000000,3312792,210220
55.000000,3313233,210220
55.000000,3313674,210221
55.000000,3314115,210221
